lesson_number,domain_id,domain,service_group,microservice_id,microservice_name,team_id,db_cluster,database_name,schema_name,table_name,full_table_name,table_class,data_classification,storage_role,target_postgres_version,connector_scope,replication_slot_strategy,proposed_cdc_enabled,effective_cdc_mode,proposed_kafka_topic,effective_kafka_topic,bronze_target,silver_target,gold_target,implementation_status,policy_reason
770,57,web,web-platform,svc-0570,web-10,team-057,pg-cluster-091,web_svc_10,web,review_web,web_svc_10.web.review_web,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.web.review_web,fk.pg.cdc.web.review_web,bronze.web_review_web,silver.web_review_web,gold.web_review_metrics,PLANNED,Internal table approved for full CDC.
770,57,web,web-platform,svc-0570,web-10,team-057,pg-cluster-096,web_svc_10,web,role_web,web_svc_10.web.role_web,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.web.role_web,fk.pg.cdc.web.role_web,bronze.web_role_web,silver.web_role_web,gold.web_role_metrics,PLANNED,Internal table approved for full CDC.
770,57,web,web-platform,svc-0570,web-10,team-057,pg-cluster-097,web_svc_10,web,token_web,web_svc_10.web.token_web,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.web.token_web,fk.pg.cdc.web.token_web,bronze.web_token_web,silver.web_token_web,gold.web_token_metrics,PLANNED,Internal table approved for full CDC.
771,58,store,store-platform,svc-0571,store-01,team-058,pg-cluster-101,store_svc_01,store,account_store,store_svc_01.store.account_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.account_store,fk.pg.cdc.store.account_store,bronze.store_account_store,silver.store_account_store,gold.store_account_metrics,PLANNED,Internal table approved for full CDC.
771,58,store,store-platform,svc-0571,store-01,team-058,pg-cluster-103,store_svc_01,store,address_store,store_svc_01.store.address_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.address_store,fk.pg.cdc.store.address_store,bronze.store_address_store,silver.store_address_store,gold.store_address_metrics,PLANNED,Internal table approved for full CDC.
771,58,store,store-platform,svc-0571,store-01,team-058,pg-cluster-106,store_svc_01,store,event_store,store_svc_01.store.event_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.event_store,fk.pg.cdc.store.event_store,bronze.store_event_store,silver.store_event_store,gold.store_event_metrics,PLANNED,Internal table approved for full CDC.
771,58,store,store-platform,svc-0571,store-01,team-058,pg-cluster-107,store_svc_01,store,history_store,store_svc_01.store.history_store,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.history_store,fk.pg.cdc.store.history_store,bronze.store_history_store,silver.store_history_store,gold.store_history_metrics,PLANNED,Internal table approved for full CDC.
771,58,store,store-platform,svc-0571,store-01,team-058,pg-cluster-110,store_svc_01,store,mapping_store,store_svc_01.store.mapping_store,history,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.mapping_store,fk.pg.cdc.store.mapping_store,bronze.store_mapping_store,silver.store_mapping_store,gold.store_mapping_metrics,PLANNED,Internal table approved for full CDC.
771,58,store,store-platform,svc-0571,store-01,team-058,pg-cluster-104,store_svc_01,store,preference_store,store_svc_01.store.preference_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.preference_store,fk.pg.cdc.store.preference_store,bronze.store_preference_store,silver.store_preference_store,gold.store_preference_metrics,PLANNED,Internal table approved for full CDC.
771,58,store,store-platform,svc-0571,store-01,team-058,pg-cluster-102,store_svc_01,store,profile_store,store_svc_01.store.profile_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.profile_store,fk.pg.cdc.store.profile_store,bronze.store_profile_store,silver.store_profile_store,gold.store_profile_metrics,PLANNED,Internal table approved for full CDC.
771,58,store,store-platform,svc-0571,store-01,team-058,pg-cluster-109,store_svc_01,store,rule_store,store_svc_01.store.rule_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.rule_store,fk.pg.cdc.store.rule_store,bronze.store_rule_store,silver.store_rule_store,gold.store_rule_metrics,PLANNED,Internal table approved for full CDC.
771,58,store,store-platform,svc-0571,store-01,team-058,pg-cluster-105,store_svc_01,store,session_store,store_svc_01.store.session_store,reference,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.session_store,fk.pg.cdc.store.session_store,bronze.store_session_store,silver.store_session_store,gold.store_session_metrics,PLANNED,Internal table approved for full CDC.
771,58,store,store-platform,svc-0571,store-01,team-058,pg-cluster-108,store_svc_01,store,status_store,store_svc_01.store.status_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.status_store,fk.pg.cdc.store.status_store,bronze.store_status_store,silver.store_status_store,gold.store_status_metrics,PLANNED,Internal table approved for full CDC.
772,58,store,store-platform,svc-0572,store-02,team-058,pg-cluster-118,store_svc_02,store,allocation_store,store_svc_02.store.allocation_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.allocation_store,fk.pg.cdc.store.allocation_store,bronze.store_allocation_store,silver.store_allocation_store,gold.store_allocation_metrics,PLANNED,Internal table approved for full CDC.
772,58,store,store-platform,svc-0572,store-02,team-058,pg-cluster-117,store_svc_02,store,attempt_store,store_svc_02.store.attempt_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.attempt_store,fk.pg.cdc.store.attempt_store,bronze.store_attempt_store,silver.store_attempt_store,gold.store_attempt_metrics,PLANNED,Internal table approved for full CDC.
772,58,store,store-platform,svc-0572,store-02,team-058,pg-cluster-112,store_svc_02,store,detail_store,store_svc_02.store.detail_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.detail_store,fk.pg.cdc.store.detail_store,bronze.store_detail_store,silver.store_detail_store,gold.store_detail_metrics,PLANNED,Internal table approved for full CDC.
772,58,store,store-platform,svc-0572,store-02,team-058,pg-cluster-111,store_svc_02,store,item_store,store_svc_02.store.item_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.item_store,fk.pg.cdc.store.item_store,bronze.store_item_store,silver.store_item_store,gold.store_item_metrics,PLANNED,Internal table approved for full CDC.
772,58,store,store-platform,svc-0572,store-02,team-058,pg-cluster-120,store_svc_02,store,movement_store,store_svc_02.store.movement_store,history,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.movement_store,fk.pg.cdc.store.movement_store,bronze.store_movement_store,silver.store_movement_store,gold.store_movement_metrics,PLANNED,Internal table approved for full CDC.
772,58,store,store-platform,svc-0572,store-02,team-058,pg-cluster-115,store_svc_02,store,request_store,store_svc_02.store.request_store,reference,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.request_store,fk.pg.cdc.store.request_store,bronze.store_request_store,silver.store_request_store,gold.store_request_metrics,PLANNED,Internal table approved for full CDC.
772,58,store,store-platform,svc-0572,store-02,team-058,pg-cluster-119,store_svc_02,store,reservation_store,store_svc_02.store.reservation_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.reservation_store,fk.pg.cdc.store.reservation_store,bronze.store_reservation_store,silver.store_reservation_store,gold.store_reservation_metrics,PLANNED,Internal table approved for full CDC.
772,58,store,store-platform,svc-0572,store-02,team-058,pg-cluster-116,store_svc_02,store,response_store,store_svc_02.store.response_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.response_store,fk.pg.cdc.store.response_store,bronze.store_response_store,silver.store_response_store,gold.store_response_metrics,PLANNED,Internal table approved for full CDC.
772,58,store,store-platform,svc-0572,store-02,team-058,pg-cluster-113,store_svc_02,store,snapshot_store,store_svc_02.store.snapshot_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.snapshot_store,fk.pg.cdc.store.snapshot_store,bronze.store_snapshot_store,silver.store_snapshot_store,gold.store_snapshot_metrics,PLANNED,Internal table approved for full CDC.
772,58,store,store-platform,svc-0572,store-02,team-058,pg-cluster-114,store_svc_02,store,transaction_store,store_svc_02.store.transaction_store,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.transaction_store,fk.pg.cdc.store.transaction_store,bronze.store_transaction_store,silver.store_transaction_store,gold.store_transaction_metrics,PLANNED,Internal table approved for full CDC.
773,58,store,store-platform,svc-0573,store-03,team-058,pg-cluster-121,store_svc_03,store,adjustment_store,store_svc_03.store.adjustment_store,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.adjustment_store,fk.pg.cdc.store.adjustment_store,bronze.store_adjustment_store,silver.store_adjustment_store,gold.store_adjustment_metrics,PLANNED,Internal table approved for full CDC.
773,58,store,store-platform,svc-0573,store-03,team-058,pg-cluster-128,store_svc_03,store,campaign_store,store_svc_03.store.campaign_store,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.campaign_store,fk.pg.cdc.store.campaign_store,bronze.store_campaign_store,silver.store_campaign_store,gold.store_campaign_metrics,PLANNED,Internal table approved for full CDC.
773,58,store,store-platform,svc-0573,store-03,team-058,pg-cluster-122,store_svc_03,store,configuration_store,store_svc_03.store.configuration_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.configuration_store,fk.pg.cdc.store.configuration_store,bronze.store_configuration_store,silver.store_configuration_store,gold.store_configuration_metrics,PLANNED,Internal table approved for full CDC.
773,58,store,store-platform,svc-0573,store-03,team-058,pg-cluster-124,store_svc_03,store,document_store,store_svc_03.store.document_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.document_store,fk.pg.cdc.store.document_store,bronze.store_document_store,silver.store_document_store,gold.store_document_metrics,PLANNED,Internal table approved for full CDC.
773,58,store,store-platform,svc-0573,store-03,team-058,pg-cluster-125,store_svc_03,store,metric_store,store_svc_03.store.metric_store,reference,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.metric_store,fk.pg.cdc.store.metric_store,bronze.store_metric_store,silver.store_metric_store,gold.store_metric_metrics,PLANNED,Internal table approved for full CDC.
773,58,store,store-platform,svc-0573,store-03,team-058,pg-cluster-129,store_svc_03,store,offer_store,store_svc_03.store.offer_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.offer_store,fk.pg.cdc.store.offer_store,bronze.store_offer_store,silver.store_offer_store,gold.store_offer_metrics,PLANNED,Internal table approved for full CDC.
773,58,store,store-platform,svc-0573,store-03,team-058,pg-cluster-123,store_svc_03,store,policy_store,store_svc_03.store.policy_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.policy_store,fk.pg.cdc.store.policy_store,bronze.store_policy_store,silver.store_policy_store,gold.store_policy_metrics,PLANNED,Internal table approved for full CDC.
773,58,store,store-platform,svc-0573,store-03,team-058,pg-cluster-130,store_svc_03,store,redemption_store,store_svc_03.store.redemption_store,history,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.redemption_store,fk.pg.cdc.store.redemption_store,bronze.store_redemption_store,silver.store_redemption_store,gold.store_redemption_metrics,PLANNED,Internal table approved for full CDC.
773,58,store,store-platform,svc-0573,store-03,team-058,pg-cluster-126,store_svc_03,store,score_store,store_svc_03.store.score_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.score_store,fk.pg.cdc.store.score_store,bronze.store_score_store,silver.store_score_store,gold.store_score_metrics,PLANNED,Internal table approved for full CDC.
773,58,store,store-platform,svc-0573,store-03,team-058,pg-cluster-127,store_svc_03,store,segment_store,store_svc_03.store.segment_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.segment_store,fk.pg.cdc.store.segment_store,bronze.store_segment_store,silver.store_segment_store,gold.store_segment_metrics,PLANNED,Internal table approved for full CDC.
774,58,store,store-platform,svc-0574,store-04,team-058,pg-cluster-132,store_svc_04,store,balance_store,store_svc_04.store.balance_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.balance_store,fk.pg.cdc.store.balance_store,bronze.store_balance_store,silver.store_balance_store,gold.store_balance_metrics,PLANNED,Internal table approved for full CDC.
774,58,store,store-platform,svc-0574,store-04,team-058,pg-cluster-135,store_svc_04,store,batch_store,store_svc_04.store.batch_store,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.batch_store,fk.pg.cdc.store.batch_store,bronze.store_batch_store,silver.store_batch_store,gold.store_batch_metrics,PLANNED,Internal table approved for full CDC.
774,58,store,store-platform,svc-0574,store-04,team-058,pg-cluster-139,store_svc_04,store,checkpoint_store,store_svc_04.store.checkpoint_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.checkpoint_store,fk.pg.cdc.store.checkpoint_store,bronze.store_checkpoint_store,silver.store_checkpoint_store,gold.store_checkpoint_metrics,PLANNED,Internal table approved for full CDC.
774,58,store,store-platform,svc-0574,store-04,team-058,pg-cluster-140,store_svc_04,store,exception_store,store_svc_04.store.exception_store,history,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.exception_store,fk.pg.cdc.store.exception_store,bronze.store_exception_store,silver.store_exception_store,gold.store_exception_metrics,PLANNED,Internal table approved for full CDC.
774,58,store,store-platform,svc-0574,store-04,team-058,pg-cluster-133,store_svc_04,store,invoice_store,store_svc_04.store.invoice_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.invoice_store,fk.pg.cdc.store.invoice_store,bronze.store_invoice_store,silver.store_invoice_store,gold.store_invoice_metrics,PLANNED,Internal table approved for full CDC.
774,58,store,store-platform,svc-0574,store-04,team-058,pg-cluster-136,store_svc_04,store,job_store,store_svc_04.store.job_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.job_store,fk.pg.cdc.store.job_store,bronze.store_job_store,silver.store_job_store,gold.store_job_metrics,PLANNED,Internal table approved for full CDC.
774,58,store,store-platform,svc-0574,store-04,team-058,pg-cluster-131,store_svc_04,store,ledger_store,store_svc_04.store.ledger_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.ledger_store,fk.pg.cdc.store.ledger_store,bronze.store_ledger_store,silver.store_ledger_store,gold.store_ledger_metrics,PLANNED,Internal table approved for full CDC.
774,58,store,store-platform,svc-0574,store-04,team-058,pg-cluster-134,store_svc_04,store,line_store,store_svc_04.store.line_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.line_store,fk.pg.cdc.store.line_store,bronze.store_line_store,silver.store_line_store,gold.store_line_metrics,PLANNED,Internal table approved for full CDC.
774,58,store,store-platform,svc-0574,store-04,team-058,pg-cluster-138,store_svc_04,store,run_store,store_svc_04.store.run_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.run_store,fk.pg.cdc.store.run_store,bronze.store_run_store,silver.store_run_store,gold.store_run_metrics,PLANNED,Internal table approved for full CDC.
774,58,store,store-platform,svc-0574,store-04,team-058,pg-cluster-137,store_svc_04,store,task_store,store_svc_04.store.task_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.task_store,fk.pg.cdc.store.task_store,bronze.store_task_store,silver.store_task_store,gold.store_task_metrics,PLANNED,Internal table approved for full CDC.
775,58,store,store-platform,svc-0575,store-05,team-058,pg-cluster-141,store_svc_05,store,alert_store,store_svc_05.store.alert_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.alert_store,fk.pg.cdc.store.alert_store,bronze.store_alert_store,silver.store_alert_store,gold.store_alert_metrics,PLANNED,Internal table approved for full CDC.
775,58,store,store-platform,svc-0575,store-05,team-058,pg-cluster-145,store_svc_05,store,approval_store,store_svc_05.store.approval_store,reference,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.approval_store,fk.pg.cdc.store.approval_store,bronze.store_approval_store,silver.store_approval_store,gold.store_approval_metrics,PLANNED,Internal table approved for full CDC.
775,58,store,store-platform,svc-0575,store-05,team-058,pg-cluster-146,store_svc_05,store,assignment_store,store_svc_05.store.assignment_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.assignment_store,fk.pg.cdc.store.assignment_store,bronze.store_assignment_store,silver.store_assignment_store,gold.store_assignment_metrics,PLANNED,Internal table approved for full CDC.
775,58,store,store-platform,svc-0575,store-05,team-058,pg-cluster-149,store_svc_05,store,availability_store,store_svc_05.store.availability_store,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.availability_store,fk.pg.cdc.store.availability_store,bronze.store_availability_store,silver.store_availability_store,gold.store_availability_metrics,PLANNED,Internal table approved for full CDC.
775,58,store,store-platform,svc-0575,store-05,team-058,pg-cluster-148,store_svc_05,store,capacity_store,store_svc_05.store.capacity_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.capacity_store,fk.pg.cdc.store.capacity_store,bronze.store_capacity_store,silver.store_capacity_store,gold.store_capacity_metrics,PLANNED,Internal table approved for full CDC.
775,58,store,store-platform,svc-0575,store-05,team-058,pg-cluster-142,store_svc_05,store,case_store,store_svc_05.store.case_store,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.case_store,fk.pg.cdc.store.case_store,bronze.store_case_store,silver.store_case_store,gold.store_case_metrics,PLANNED,Internal table approved for full CDC.
775,58,store,store-platform,svc-0575,store-05,team-058,pg-cluster-143,store_svc_05,store,decision_store,store_svc_05.store.decision_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.decision_store,fk.pg.cdc.store.decision_store,bronze.store_decision_store,silver.store_decision_store,gold.store_decision_metrics,PLANNED,Internal table approved for full CDC.
775,58,store,store-platform,svc-0575,store-05,team-058,pg-cluster-150,store_svc_05,store,forecast_store,store_svc_05.store.forecast_store,history,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.forecast_store,fk.pg.cdc.store.forecast_store,bronze.store_forecast_store,silver.store_forecast_store,gold.store_forecast_metrics,PLANNED,Internal table approved for full CDC.
775,58,store,store-platform,svc-0575,store-05,team-058,pg-cluster-147,store_svc_05,store,schedule_store,store_svc_05.store.schedule_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.schedule_store,fk.pg.cdc.store.schedule_store,bronze.store_schedule_store,silver.store_schedule_store,gold.store_schedule_metrics,PLANNED,Internal table approved for full CDC.
775,58,store,store-platform,svc-0575,store-05,team-058,pg-cluster-144,store_svc_05,store,workflow_store,store_svc_05.store.workflow_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.workflow_store,fk.pg.cdc.store.workflow_store,bronze.store_workflow_store,silver.store_workflow_store,gold.store_workflow_metrics,PLANNED,Internal table approved for full CDC.
776,58,store,store-platform,svc-0576,store-06,team-058,pg-cluster-155,store_svc_06,store,attribute_store,store_svc_06.store.attribute_store,reference,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.attribute_store,fk.pg.cdc.store.attribute_store,bronze.store_attribute_store,silver.store_attribute_store,gold.store_attribute_metrics,PLANNED,Internal table approved for full CDC.
776,58,store,store-platform,svc-0576,store-06,team-058,pg-cluster-154,store_svc_06,store,category_store,store_svc_06.store.category_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.category_store,fk.pg.cdc.store.category_store,bronze.store_category_store,silver.store_category_store,gold.store_category_metrics,PLANNED,Internal table approved for full CDC.
776,58,store,store-platform,svc-0576,store-06,team-058,pg-cluster-158,store_svc_06,store,collection_store,store_svc_06.store.collection_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.collection_store,fk.pg.cdc.store.collection_store,bronze.store_collection_store,silver.store_collection_store,gold.store_collection_metrics,PLANNED,Internal table approved for full CDC.
776,58,store,store-platform,svc-0576,store-06,team-058,pg-cluster-157,store_svc_06,store,media_store,store_svc_06.store.media_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.media_store,fk.pg.cdc.store.media_store,bronze.store_media_store,silver.store_media_store,gold.store_media_metrics,PLANNED,Internal table approved for full CDC.
776,58,store,store-platform,svc-0576,store-06,team-058,pg-cluster-151,store_svc_06,store,plan_store,store_svc_06.store.plan_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.plan_store,fk.pg.cdc.store.plan_store,bronze.store_plan_store,silver.store_plan_store,gold.store_plan_metrics,PLANNED,Internal table approved for full CDC.
776,58,store,store-platform,svc-0576,store-06,team-058,pg-cluster-160,store_svc_06,store,ranking_store,store_svc_06.store.ranking_store,history,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.ranking_store,fk.pg.cdc.store.ranking_store,bronze.store_ranking_store,silver.store_ranking_store,gold.store_ranking_metrics,PLANNED,Internal table approved for full CDC.
776,58,store,store-platform,svc-0576,store-06,team-058,pg-cluster-159,store_svc_06,store,relationship_store,store_svc_06.store.relationship_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.relationship_store,fk.pg.cdc.store.relationship_store,bronze.store_relationship_store,silver.store_relationship_store,gold.store_relationship_metrics,PLANNED,Internal table approved for full CDC.
776,58,store,store-platform,svc-0576,store-06,team-058,pg-cluster-152,store_svc_06,store,target_store,store_svc_06.store.target_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.target_store,fk.pg.cdc.store.target_store,bronze.store_target_store,silver.store_target_store,gold.store_target_metrics,PLANNED,Internal table approved for full CDC.
776,58,store,store-platform,svc-0576,store-06,team-058,pg-cluster-153,store_svc_06,store,threshold_store,store_svc_06.store.threshold_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.threshold_store,fk.pg.cdc.store.threshold_store,bronze.store_threshold_store,silver.store_threshold_store,gold.store_threshold_metrics,PLANNED,Internal table approved for full CDC.
776,58,store,store-platform,svc-0576,store-06,team-058,pg-cluster-156,store_svc_06,store,variant_store,store_svc_06.store.variant_store,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.variant_store,fk.pg.cdc.store.variant_store,bronze.store_variant_store,silver.store_variant_store,gold.store_variant_metrics,PLANNED,Internal table approved for full CDC.
777,58,store,store-platform,svc-0577,store-07,team-058,pg-cluster-166,store_svc_07,store,attribution_store,store_svc_07.store.attribution_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.attribution_store,fk.pg.cdc.store.attribution_store,bronze.store_attribution_store,silver.store_attribution_store,gold.store_attribution_metrics,PLANNED,Internal table approved for full CDC.
777,58,store,store-platform,svc-0577,store-07,team-058,pg-cluster-167,store_svc_07,store,channel_store,store_svc_07.store.channel_store,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.channel_store,fk.pg.cdc.store.channel_store,bronze.store_channel_store,silver.store_channel_store,gold.store_channel_metrics,PLANNED,Internal table approved for full CDC.
777,58,store,store-platform,svc-0577,store-07,team-058,pg-cluster-163,store_svc_07,store,click_store,store_svc_07.store.click_store,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.click_store,fk.pg.cdc.store.click_store,bronze.store_click_store,silver.store_click_store,gold.store_click_metrics,PLANNED,Internal table approved for full CDC.
777,58,store,store-platform,svc-0577,store-07,team-058,pg-cluster-165,store_svc_07,store,conversion_store,store_svc_07.store.conversion_store,reference,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.conversion_store,fk.pg.cdc.store.conversion_store,bronze.store_conversion_store,silver.store_conversion_store,gold.store_conversion_metrics,PLANNED,Internal table approved for full CDC.
777,58,store,store-platform,svc-0577,store-07,team-058,pg-cluster-170,store_svc_07,store,delivery_store,store_svc_07.store.delivery_store,history,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.store.delivery_store,fk.pg.cdc.store.delivery_store,bronze.store_delivery_store,silver.store_delivery_store,gold.store_delivery_metrics,PLANNED,Internal table approved for full CDC.
