lesson_number,relationship_id,source_domain,source_service,source_cluster,source_database,source_schema,source_table,source_key,source_full_table,target_domain,target_service,target_cluster,target_database,target_schema,target_table,target_key,target_full_table,declared_relationship_type,cardinality,cross_cluster,declared_consistency_model,declared_sync_method,source_of_truth,event_topic,on_missing_reference,join_strategy,effective_implementation,enforcement_layer,effective_sync_method,kafka_required,dlq_topic,implementation_status,description
126,rel-002121,crm,crm-01,pg-cluster-201,crm_svc_01,crm,account_crm,account_id,crm_svc_01.crm.account_crm,marketing,marketing-01,pg-cluster-401,marketing_svc_01,marketing,account_marketing,account_id,marketing_svc_01.marketing.account_marketing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,marketing,fk.pg.relation.marketing.account_marketing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.marketing.account_marketing.dlq,PLANNED,crm logically references marketing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002122,crm,crm-01,pg-cluster-208,crm_svc_01,crm,status_crm,status_id,crm_svc_01.crm.status_crm,marketing,marketing-02,pg-cluster-412,marketing_svc_02,marketing,detail_marketing,detail_id,marketing_svc_02.marketing.detail_marketing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,marketing,fk.pg.relation.marketing.detail_marketing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.marketing.detail_marketing.dlq,PLANNED,crm logically references marketing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002123,crm,crm-02,pg-cluster-215,crm_svc_02,crm,request_crm,request_id,crm_svc_02.crm.request_crm,marketing,marketing-03,pg-cluster-423,marketing_svc_03,marketing,policy_marketing,policy_id,marketing_svc_03.marketing.policy_marketing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,marketing,fk.pg.relation.marketing.policy_marketing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.marketing.policy_marketing.dlq,PLANNED,crm logically references marketing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002124,crm,crm-03,pg-cluster-222,crm_svc_03,crm,configuration_crm,configuration_id,crm_svc_03.crm.configuration_crm,marketing,marketing-04,pg-cluster-434,marketing_svc_04,marketing,line_marketing,line_id,marketing_svc_04.marketing.line_marketing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,marketing,fk.pg.relation.marketing.line_marketing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.marketing.line_marketing.dlq,PLANNED,crm logically references marketing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002125,crm,crm-03,pg-cluster-229,crm_svc_03,crm,offer_crm,offer_id,crm_svc_03.crm.offer_crm,marketing,marketing-05,pg-cluster-445,marketing_svc_05,marketing,approval_marketing,approval_id,marketing_svc_05.marketing.approval_marketing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,marketing,fk.pg.relation.marketing.approval_marketing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.marketing.approval_marketing.dlq,PLANNED,crm logically references marketing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002126,crm,crm-04,pg-cluster-236,crm_svc_04,crm,job_crm,job_id,crm_svc_04.crm.job_crm,marketing,marketing-06,pg-cluster-456,marketing_svc_06,marketing,variant_marketing,variant_id,marketing_svc_06.marketing.variant_marketing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,marketing,fk.pg.relation.marketing.variant_marketing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.marketing.variant_marketing.dlq,PLANNED,crm logically references marketing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002127,crm,crm-05,pg-cluster-243,crm_svc_05,crm,decision_crm,decision_id,crm_svc_05.crm.decision_crm,marketing,marketing-07,pg-cluster-467,marketing_svc_07,marketing,channel_marketing,channel_id,marketing_svc_07.marketing.channel_marketing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,marketing,fk.pg.relation.marketing.channel_marketing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.marketing.channel_marketing.dlq,PLANNED,crm logically references marketing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002128,crm,crm-05,pg-cluster-250,crm_svc_05,crm,forecast_crm,forecast_id,crm_svc_05.crm.forecast_crm,marketing,marketing-08,pg-cluster-478,marketing_svc_08,marketing,settlement_marketing,settlement_id,marketing_svc_08.marketing.settlement_marketing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,marketing,fk.pg.relation.marketing.settlement_marketing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.marketing.settlement_marketing.dlq,PLANNED,crm logically references marketing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002129,crm,crm-06,pg-cluster-257,crm_svc_06,crm,media_crm,media_id,crm_svc_06.crm.media_crm,marketing,marketing-09,pg-cluster-489,marketing_svc_09,marketing,return_marketing,return_id,marketing_svc_09.marketing.return_marketing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,marketing,fk.pg.relation.marketing.return_marketing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.marketing.return_marketing.dlq,PLANNED,crm logically references marketing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002130,crm,crm-07,pg-cluster-264,crm_svc_07,crm,impression_crm,impression_id,crm_svc_07.crm.impression_crm,marketing,marketing-10,pg-cluster-500,marketing_svc_10,marketing,owner_marketing,owner_id,marketing_svc_10.marketing.owner_marketing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,marketing,fk.pg.relation.marketing.owner_marketing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.marketing.owner_marketing.dlq,PLANNED,crm logically references marketing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002131,crm,crm-08,pg-cluster-271,crm_svc_08,crm,provider_crm,provider_id,crm_svc_08.crm.provider_crm,marketing,marketing-02,pg-cluster-411,marketing_svc_02,marketing,item_marketing,item_id,marketing_svc_02.marketing.item_marketing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,marketing,fk.pg.relation.marketing.item_marketing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.marketing.item_marketing.dlq,PLANNED,crm logically references marketing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002132,crm,crm-08,pg-cluster-278,crm_svc_08,crm,settlement_crm,settlement_id,crm_svc_08.crm.settlement_crm,marketing,marketing-03,pg-cluster-422,marketing_svc_03,marketing,configuration_marketing,configuration_id,marketing_svc_03.marketing.configuration_marketing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,marketing,fk.pg.relation.marketing.configuration_marketing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.marketing.configuration_marketing.dlq,PLANNED,crm logically references marketing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002133,crm,crm-09,pg-cluster-285,crm_svc_09,crm,stop_crm,stop_id,crm_svc_09.crm.stop_crm,marketing,marketing-04,pg-cluster-433,marketing_svc_04,marketing,invoice_marketing,invoice_id,marketing_svc_04.marketing.invoice_marketing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,marketing,fk.pg.relation.marketing.invoice_marketing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.marketing.invoice_marketing.dlq,PLANNED,crm logically references marketing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002134,crm,crm-10,pg-cluster-292,crm_svc_10,crm,rating_crm,rating_id,crm_svc_10.crm.rating_crm,marketing,marketing-05,pg-cluster-444,marketing_svc_05,marketing,workflow_marketing,workflow_id,marketing_svc_05.marketing.workflow_marketing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,marketing,fk.pg.relation.marketing.workflow_marketing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.marketing.workflow_marketing.dlq,PLANNED,crm logically references marketing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002135,crm,crm-10,pg-cluster-299,crm_svc_10,crm,location_crm,location_id,crm_svc_10.crm.location_crm,marketing,marketing-06,pg-cluster-455,marketing_svc_06,marketing,attribute_marketing,attribute_id,marketing_svc_06.marketing.attribute_marketing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,marketing,fk.pg.relation.marketing.attribute_marketing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.marketing.attribute_marketing.dlq,PLANNED,crm logically references marketing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002136,crm,crm-01,pg-cluster-206,crm_svc_01,crm,event_crm,event_id,crm_svc_01.crm.event_crm,marketing,marketing-07,pg-cluster-466,marketing_svc_07,marketing,attribution_marketing,attribution_id,marketing_svc_07.marketing.attribution_marketing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,marketing,fk.pg.relation.marketing.attribution_marketing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.marketing.attribution_marketing.dlq,PLANNED,crm logically references marketing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002137,crm,crm-02,pg-cluster-213,crm_svc_02,crm,snapshot_crm,snapshot_id,crm_svc_02.crm.snapshot_crm,marketing,marketing-08,pg-cluster-477,marketing_svc_08,marketing,tax_marketing,tax_id,marketing_svc_08.marketing.tax_marketing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,marketing,fk.pg.relation.marketing.tax_marketing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.marketing.tax_marketing.dlq,PLANNED,crm logically references marketing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002138,crm,crm-02,pg-cluster-220,crm_svc_02,crm,movement_crm,movement_id,crm_svc_02.crm.movement_crm,marketing,marketing-09,pg-cluster-488,marketing_svc_09,marketing,stock_marketing,stock_id,marketing_svc_09.marketing.stock_marketing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,marketing,fk.pg.relation.marketing.stock_marketing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.marketing.stock_marketing.dlq,PLANNED,crm logically references marketing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002139,crm,crm-03,pg-cluster-227,crm_svc_03,crm,segment_crm,segment_id,crm_svc_03.crm.segment_crm,marketing,marketing-10,pg-cluster-499,marketing_svc_10,marketing,location_marketing,location_id,marketing_svc_10.marketing.location_marketing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,marketing,fk.pg.relation.marketing.location_marketing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.marketing.location_marketing.dlq,PLANNED,crm logically references marketing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002140,crm,crm-04,pg-cluster-234,crm_svc_04,crm,line_crm,line_id,crm_svc_04.crm.line_crm,marketing,marketing-01,pg-cluster-410,marketing_svc_01,marketing,mapping_marketing,mapping_id,marketing_svc_01.marketing.mapping_marketing,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,marketing,fk.pg.relation.marketing.mapping_marketing,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.marketing.mapping_marketing.dlq,PLANNED,crm logically references marketing; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002141,marketplace,marketplace-01,pg-cluster-301,marketplace_svc_01,marketplace,account_marketplace,account_id,marketplace_svc_01.marketplace.account_marketplace,seller,seller-01,pg-cluster-501,seller_svc_01,seller,account_seller,account_id,seller_svc_01.seller.account_seller,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,seller,fk.pg.relation.seller.account_seller,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.seller.account_seller.dlq,PLANNED,marketplace logically references seller; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002142,marketplace,marketplace-01,pg-cluster-308,marketplace_svc_01,marketplace,status_marketplace,status_id,marketplace_svc_01.marketplace.status_marketplace,seller,seller-02,pg-cluster-512,seller_svc_02,seller,detail_seller,detail_id,seller_svc_02.seller.detail_seller,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,seller,fk.pg.relation.seller.detail_seller,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.seller.detail_seller.dlq,PLANNED,marketplace logically references seller; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002143,marketplace,marketplace-02,pg-cluster-315,marketplace_svc_02,marketplace,request_marketplace,request_id,marketplace_svc_02.marketplace.request_marketplace,seller,seller-03,pg-cluster-523,seller_svc_03,seller,policy_seller,policy_id,seller_svc_03.seller.policy_seller,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,seller,fk.pg.relation.seller.policy_seller,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.seller.policy_seller.dlq,PLANNED,marketplace logically references seller; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002144,marketplace,marketplace-03,pg-cluster-322,marketplace_svc_03,marketplace,configuration_marketplace,configuration_id,marketplace_svc_03.marketplace.configuration_marketplace,seller,seller-04,pg-cluster-534,seller_svc_04,seller,line_seller,line_id,seller_svc_04.seller.line_seller,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,seller,fk.pg.relation.seller.line_seller,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.seller.line_seller.dlq,PLANNED,marketplace logically references seller; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002145,marketplace,marketplace-03,pg-cluster-329,marketplace_svc_03,marketplace,offer_marketplace,offer_id,marketplace_svc_03.marketplace.offer_marketplace,seller,seller-05,pg-cluster-545,seller_svc_05,seller,approval_seller,approval_id,seller_svc_05.seller.approval_seller,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,seller,fk.pg.relation.seller.approval_seller,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.seller.approval_seller.dlq,PLANNED,marketplace logically references seller; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002146,marketplace,marketplace-04,pg-cluster-336,marketplace_svc_04,marketplace,job_marketplace,job_id,marketplace_svc_04.marketplace.job_marketplace,seller,seller-06,pg-cluster-556,seller_svc_06,seller,variant_seller,variant_id,seller_svc_06.seller.variant_seller,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,seller,fk.pg.relation.seller.variant_seller,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.seller.variant_seller.dlq,PLANNED,marketplace logically references seller; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002147,marketplace,marketplace-05,pg-cluster-343,marketplace_svc_05,marketplace,decision_marketplace,decision_id,marketplace_svc_05.marketplace.decision_marketplace,seller,seller-07,pg-cluster-567,seller_svc_07,seller,channel_seller,channel_id,seller_svc_07.seller.channel_seller,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,seller,fk.pg.relation.seller.channel_seller,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.seller.channel_seller.dlq,PLANNED,marketplace logically references seller; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002148,marketplace,marketplace-05,pg-cluster-350,marketplace_svc_05,marketplace,forecast_marketplace,forecast_id,marketplace_svc_05.marketplace.forecast_marketplace,seller,seller-08,pg-cluster-578,seller_svc_08,seller,settlement_seller,settlement_id,seller_svc_08.seller.settlement_seller,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,seller,fk.pg.relation.seller.settlement_seller,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.seller.settlement_seller.dlq,PLANNED,marketplace logically references seller; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002149,marketplace,marketplace-06,pg-cluster-357,marketplace_svc_06,marketplace,media_marketplace,media_id,marketplace_svc_06.marketplace.media_marketplace,seller,seller-09,pg-cluster-589,seller_svc_09,seller,return_seller,return_id,seller_svc_09.seller.return_seller,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,seller,fk.pg.relation.seller.return_seller,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.seller.return_seller.dlq,PLANNED,marketplace logically references seller; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002150,marketplace,marketplace-07,pg-cluster-364,marketplace_svc_07,marketplace,impression_marketplace,impression_id,marketplace_svc_07.marketplace.impression_marketplace,seller,seller-10,pg-cluster-600,seller_svc_10,seller,owner_seller,owner_id,seller_svc_10.seller.owner_seller,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,seller,fk.pg.relation.seller.owner_seller,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.seller.owner_seller.dlq,PLANNED,marketplace logically references seller; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002151,marketplace,marketplace-08,pg-cluster-371,marketplace_svc_08,marketplace,provider_marketplace,provider_id,marketplace_svc_08.marketplace.provider_marketplace,seller,seller-02,pg-cluster-511,seller_svc_02,seller,item_seller,item_id,seller_svc_02.seller.item_seller,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,seller,fk.pg.relation.seller.item_seller,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.seller.item_seller.dlq,PLANNED,marketplace logically references seller; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002152,marketplace,marketplace-08,pg-cluster-378,marketplace_svc_08,marketplace,settlement_marketplace,settlement_id,marketplace_svc_08.marketplace.settlement_marketplace,seller,seller-03,pg-cluster-522,seller_svc_03,seller,configuration_seller,configuration_id,seller_svc_03.seller.configuration_seller,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,seller,fk.pg.relation.seller.configuration_seller,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.seller.configuration_seller.dlq,PLANNED,marketplace logically references seller; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002153,marketplace,marketplace-09,pg-cluster-385,marketplace_svc_09,marketplace,stop_marketplace,stop_id,marketplace_svc_09.marketplace.stop_marketplace,seller,seller-04,pg-cluster-533,seller_svc_04,seller,invoice_seller,invoice_id,seller_svc_04.seller.invoice_seller,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,seller,fk.pg.relation.seller.invoice_seller,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.seller.invoice_seller.dlq,PLANNED,marketplace logically references seller; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002154,marketplace,marketplace-10,pg-cluster-392,marketplace_svc_10,marketplace,rating_marketplace,rating_id,marketplace_svc_10.marketplace.rating_marketplace,seller,seller-05,pg-cluster-544,seller_svc_05,seller,workflow_seller,workflow_id,seller_svc_05.seller.workflow_seller,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,seller,fk.pg.relation.seller.workflow_seller,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.seller.workflow_seller.dlq,PLANNED,marketplace logically references seller; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002155,marketplace,marketplace-10,pg-cluster-399,marketplace_svc_10,marketplace,location_marketplace,location_id,marketplace_svc_10.marketplace.location_marketplace,seller,seller-06,pg-cluster-555,seller_svc_06,seller,attribute_seller,attribute_id,seller_svc_06.seller.attribute_seller,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,seller,fk.pg.relation.seller.attribute_seller,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.seller.attribute_seller.dlq,PLANNED,marketplace logically references seller; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002156,marketplace,marketplace-01,pg-cluster-306,marketplace_svc_01,marketplace,event_marketplace,event_id,marketplace_svc_01.marketplace.event_marketplace,seller,seller-07,pg-cluster-566,seller_svc_07,seller,attribution_seller,attribution_id,seller_svc_07.seller.attribution_seller,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,seller,fk.pg.relation.seller.attribution_seller,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.seller.attribution_seller.dlq,PLANNED,marketplace logically references seller; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002157,marketplace,marketplace-02,pg-cluster-313,marketplace_svc_02,marketplace,snapshot_marketplace,snapshot_id,marketplace_svc_02.marketplace.snapshot_marketplace,seller,seller-08,pg-cluster-577,seller_svc_08,seller,tax_seller,tax_id,seller_svc_08.seller.tax_seller,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,seller,fk.pg.relation.seller.tax_seller,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.seller.tax_seller.dlq,PLANNED,marketplace logically references seller; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-002158,marketplace,marketplace-02,pg-cluster-320,marketplace_svc_02,marketplace,movement_marketplace,movement_id,marketplace_svc_02.marketplace.movement_marketplace,seller,seller-09,pg-cluster-588,seller_svc_09,seller,stock_seller,stock_id,seller_svc_09.seller.stock_seller,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,seller,fk.pg.relation.seller.stock_seller,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.seller.stock_seller.dlq,PLANNED,marketplace logically references seller; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
